,Year,State,Replacement Ratio 1,Replacement Ratio 2,Recipiency Rate,Average WBA,Minimum WBA,Maximum WBA,Average Weekly Wage,Region,Annual Regional CPI-U,Annualized State Inflation Rate,MET,"Real Average WBA (regional, 2000 base)","Real Minimum WBA (regional, 2000 base)","Real Maximum WBA (regional, 2000 base)","Real Average WBA (state, 2000 base)","Real Minimum WBA (state, 2000 base)","Real Maximum WBA (state, 2000 base)","Real Average WBA (regional, 2023 base)","Real Minimum WBA (regional, 2023 base)","Real Maximum WBA (regional, 2023 base)","Real Average WBA (state, 2017 base)","Real Minimum WBA (state, 2017 base)","Real Maximum WBA (state, 2017 base)"
434,2008,MA,0.463,0.435,0.52301987539236,382.88,32.0,600.0,879.75,Northeast,229.306,0.04605502599999999,"30 x WBA; $3,300 minimum",299.55,25.04,469.42,307.82,25.73,482.38,523.94,43.79,821.05,445.27,37.21,697.76
435,2008,MD,0.466,0.413,0.3653817609156,302.49,25.0,380.0,732.03,South,208.681,0.0635716855,1½ x HQW; $576.01 in HQ,242.36,20.03,304.46,243.05,20.09,305.33,429.67,35.51,539.77,359.5,29.71,451.61
436,2008,ME,0.514,0.477,0.33701080619587,265.91,57.0,331.0,557.06,Northeast,229.306,,2 x AWW in 2 different BP qtrs; total BP wages = 6 x AWW,208.04,44.59,258.96,,,,363.88,78.0,452.95,,,
437,2008,MI,0.486,0.43,0.40747520421231,297.97,113.0,362.0,693.42,Midwest,205.382,0.0220204885,"1½ x HQW; at least $2,774 in HQ (from 1/6/08 thru 1/3/09); or wages in 2 or more BP qtrs totaling at least 20 x state AWW",244.17,92.6,296.64,237.53,90.08,288.57,410.23,155.57,498.38,354.61,134.48,430.81
438,2008,MN,0.48,0.444,0.37692411844955,342.09,38.0,538.0,771.04,Midwest,205.382,0.04396535975,"At least $1,000 in HQ; $250 outside HQ",280.33,31.14,440.86,269.86,29.98,424.4,470.97,52.32,740.69,394.12,43.78,619.82
439,2008,MO,0.42,0.359,0.31032237603346,247.43,45.0,320.0,688.81,Midwest,205.382,0.02677282325,"1½ x HQW; $1,500 in 1 qtr; or wages in 2 qtrs of BP = 1½ maximum taxable wage base",202.76,36.88,262.22,204.37,37.17,264.32,340.65,61.95,440.56,293.28,53.34,379.3
440,2008,MS,0.434,0.388,0.29225904311196,184.68,30.0,210.0,475.41,South,208.681,0.0566225005,40 x WBA; $780 in HQ; wages in 2 qtrs,147.97,24.04,168.26,142.8,23.2,162.38,262.33,42.61,298.3,228.46,37.11,259.78
441,2008,MT,0.477,0.461,0.40180473649924,269.65,114.0,386.0,584.61,West,219.646,,BPW = 1½ x HQW & total wages > 7% of AAW or BPW > 50% of AAW,214.59,90.72,307.19,,,,397.56,168.08,569.1,,,
442,2008,NC,0.531,0.51,0.38438828538191,283.95,39.0,457.0,556.55,South,208.681,0.03800503625,6 x AWW; wages in 2 qtrs of BP,227.51,31.25,366.16,243.13,33.39,391.31,403.34,55.4,649.15,315.52,43.34,507.8
443,2008,ND,0.484,0.436,0.32252717522749,291.11,43.0,385.0,667.81,Midwest,205.382,,1½ x HQW; wages in 2 qtrs,238.55,35.24,315.49,,,,400.79,59.2,530.05,,,
444,2008,NE,0.462,0.427,0.33570980368483,237.68,30.0,298.0,557.14,Midwest,205.382,,"$2,651; $800 in each of 2 qtrs; $800 in HQ",194.77,24.58,244.2,,,,327.23,41.3,410.27,,,
445,2008,NH,0.43,0.4,0.36587958591231,275.78,32.0,427.0,688.8,Northeast,229.306,,"$2,800; $1,400 in each of 2 qtrs",215.76,25.04,334.07,,,,377.38,43.79,584.31,,,
446,2008,NJ,0.528,0.469,0.54764263363537,375.43,85.0,560.0,799.87,Northeast,229.306,0.04486656775,"20 weeks employment at 20 x state hourly minimum wage or 1,000 x state hourly minimum wage",293.72,66.5,438.12,303.22,68.65,452.29,513.74,116.32,766.31,459.82,104.11,685.88
447,2008,NM,0.499,0.445,0.35082983294321,265.27,66.0,355.0,596.0,West,219.646,,"$1,603.74 in HQW and wages in at least 1 other qtr",211.11,52.52,282.52,,,,391.1,97.31,523.39,,,
448,2008,NV,0.497,0.427,0.42341409454204,313.77,16.0,362.0,734.61,West,219.646,,1½ x HQW; or wages in 3 of 4 qtrs of BP,249.71,12.73,288.09,,,,462.61,23.59,533.71,,,
449,2008,NY,0.432,0.353,0.40199142935476,307.24,40.0,405.0,870.42,Northeast,229.306,0.03469597975,"1½ x HQW; $1,600 in HQ",240.37,31.29,316.86,247.91,32.28,326.79,420.43,54.74,554.21,356.45,46.41,469.86
450,2008,OH,0.437,0.405,0.32365216429706,277.58,103.0,365.0,684.56,Midwest,205.382,0.04282892475,20 weeks employment with wages averaging 27.5% of state AWW; wages in 4 qtrs,227.46,84.4,299.1,227.5,84.42,299.14,382.16,141.81,502.51,330.63,122.69,434.76
451,2008,OK,0.521,0.476,0.26895430667511,278.47,16.0,392.0,584.61,South,208.681,0.049941215000000004,"$1,500 and 1½ x HQW",223.12,12.82,314.08,222.01,12.76,312.52,395.55,22.73,556.82,333.96,19.19,470.11
452,2008,OR,0.491,0.468,0.51040687606087,308.73,108.0,463.0,660.09,West,219.646,0.0389779235,6 x WBA since prior initial claim and total base year earnings > 1½ x HQW; or 500 hours of employment in BP,245.7,85.95,368.47,242.37,84.79,363.48,455.17,159.23,682.62,383.52,134.16,575.16
453,2008,PA,0.545,0.518,0.56644908808706,336.15,35.0,539.0,649.2,Northeast,229.306,0.04728889125,"$800 in HQ; $1,320 in BP; at least 20% of BPW outside HQ; 16 credit weeks in BP",262.99,27.38,421.69,272.04,28.33,436.21,459.99,47.89,737.58,396.56,41.29,635.87
454,2008,PR,0.326,0.303,0.27743806512339,112.69,7.0,133.0,372.15,Northeast,229.306,,40 x WBA; $280 minimum; $75 in 1 qtr; wages in 2 qtrs,88.16,5.48,104.05,,,,154.21,9.58,182.0,,,
455,2008,RI,0.534,0.483,0.36709298120932,367.29,68.0,513.0,759.73,Northeast,229.306,,"1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",287.35,53.2,401.35,,,,502.61,93.05,702.0,,,
456,2008,SC,0.473,0.432,0.3390710099264,238.94,20.0,326.0,553.13,South,208.681,0.0222034,1½ x HQW; $900 minimum; $540 in HQ,191.44,16.02,261.2,191.54,16.03,261.33,339.4,28.41,463.07,262.01,21.93,357.48
457,2008,SD,0.471,0.407,0.16908620741071,250.79,28.0,285.0,615.69,Midwest,205.382,,$728 in HQ; 20 x WBA outside HQ,205.51,22.94,233.54,,,,345.28,38.55,392.37,,,
458,2008,TN,0.395,0.356,0.26972567283192,223.75,30.0,275.0,627.86,South,208.681,0.04448565,40 x WBA; $780.01 avg wages in highest 2 qtrs; BPW outside HQW > the lesser of 6 x WBA or $900,179.27,24.04,220.34,182.43,24.46,224.22,317.83,42.61,390.63,277.4,37.19,340.94
459,2008,TX,0.504,0.437,0.21284494456897,305.82,57.0,378.0,699.09,South,208.681,0.0455419105,37 x WBA; wages in at least 2 qtrs,245.03,45.67,302.86,247.63,46.15,306.08,434.4,80.97,536.93,357.93,66.71,442.41
460,2008,UT,0.49,0.449,0.31702698466179,319.18,26.0,427.0,710.65,West,219.646,0.022239248725,"$2,800 and 1) 1½ x HQW or 2) $140 for 20 weeks",254.01,20.69,339.82,281.8,22.96,376.99,470.58,38.33,629.55,382.17,31.13,511.27
461,2008,VA,0.46,0.395,0.24572729053127,285.39,54.0,363.0,722.17,South,208.681,0.034218443,"$2,700 in highest 2 qtrs of BP",228.66,43.27,290.84,231.57,43.82,294.54,405.38,76.7,515.63,327.52,61.97,416.59
462,2008,VT,0.51,0.485,0.4946922833459,290.96,61.0,409.0,599.38,Northeast,229.306,,"$1,981 HQW + BP wages > 40% HQW",227.64,47.72,319.99,,,,398.15,83.47,559.68,,,
463,2008,WA,0.487,0.449,0.3717974024506,357.75,122.0,515.0,796.95,West,219.646,0.045702149250000004,680 hours; wages in BP,284.71,97.09,409.85,282.55,96.35,406.74,527.45,179.87,759.29,424.98,144.93,611.78
464,2008,WI,0.476,0.436,0.57295579570088,279.54,53.0,355.0,641.21,Midwest,205.382,0.039785477,30 x WBA and 4 x WBA outside HQ,229.07,43.43,290.9,223.22,42.32,283.47,384.86,72.97,488.75,323.66,61.36,411.03
465,2008,WV,0.44,0.418,0.39061648530408,244.87,24.0,408.0,585.89,South,208.681,,"$2,200 and wages in 2 qtrs",196.2,19.23,326.9,,,,347.83,34.09,579.55,,,
466,2008,WY,0.514,0.482,0.32922909132656,312.05,28.0,387.0,647.03,West,219.646,,1.4 x HQW; at least 8% of statewide AAW,248.34,22.28,307.98,,,,460.07,41.28,570.57,,,
467,2009,AK,0.325,0.296,0.4980761794039,222.87,56.0,370.0,751.89,West,218.822,0.033519755,"$2,500; wages in 2 qtrs",178.03,44.73,295.56,173.33,43.55,287.75,329.82,82.87,547.56,263.39,66.18,437.27
468,2009,AL,0.414,0.38,0.32647967502932,213.22,45.0,255.0,560.77,South,207.845,0.013691731324999998,1½ x HQW; qualify for at least minimum WBA,171.52,36.2,205.13,168.07,35.47,201.0,304.09,64.18,363.67,244.99,51.71,293.0
469,2009,AR,0.535,0.516,0.54643677130144,290.82,77.0,431.0,563.49,South,207.845,-0.00532948405,27 x WBA; wages in 2 qtrs,233.95,61.94,346.72,238.06,63.03,352.81,414.76,109.81,614.68,309.17,81.86,458.19
470,2009,AZ,0.385,0.325,0.33119324677108,222.08,60.0,240.0,682.45,West,218.822,,"1½ x HQW; $1,500 in 1 qtr or wages in 2 qtrs; wages in 1 qtr sufficient to qualify for maximum WBA, and BPW ≥ taxable wage base",177.4,47.93,191.72,,,,328.66,88.79,355.18,,,
471,2009,CA,0.459,0.388,0.36809979673372,326.24,40.0,450.0,841.22,West,218.822,0.009788388175000001,"$1,300 in HQ, or $900 in HQ with BPW = 1¼ x HQ",260.61,31.95,359.47,249.89,30.64,344.69,482.8,59.2,665.95,377.02,46.23,520.05
472,2009,CO,0.506,0.385,0.32433392584424,372.89,25.0,431.0,968.82,West,218.822,0.006910327900000001,"40 x WBA or $2,500, whichever is greater",297.87,19.97,344.29,272.87,18.29,315.4,551.84,37.0,637.84,439.34,29.46,507.81
473,2009,CT,0.431,0.397,0.53242988013477,328.96,15.0,519.0,829.3,Northeast,229.343,-0.0172644791925,40 x WBR,257.32,11.73,405.98,269.63,12.29,425.4,450.08,20.52,710.09,362.52,16.53,571.94
474,2009,DC,0.376,0.3,0.20530786982525,309.39,50.0,359.0,1030.69,South,207.845,0.003902732415,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",248.89,40.22,288.8,240.82,38.92,279.43,441.24,71.31,511.99,348.57,56.33,404.46
475,2009,DE,0.414,0.366,0.4257064827155,262.25,20.0,330.0,715.63,South,207.845,,36 x WBA,210.97,16.09,265.47,,,,374.01,28.52,470.64,,,
476,2009,FL,0.387,0.326,0.33734783201808,239.94,32.0,275.0,735.96,South,207.845,0.00891299495,"1½ x HQW; minimum $3,400; wages in 2 qtrs",193.02,25.74,221.22,188.06,25.08,215.54,342.19,45.64,392.2,275.04,36.68,315.22
477,2009,GA,0.525,0.473,0.31114288336532,288.35,44.0,330.0,609.69,South,207.845,0.0056322317,wages in 2 qtrs & 150% x HQW or HQW divided by 21 for WBA w/ total earnings at least 40 x WBA,231.96,35.4,265.47,234.74,35.82,268.64,411.24,62.75,470.64,325.21,49.62,372.18
478,2009,HI,0.584,0.498,0.47868517257748,427.09,5.0,545.0,858.15,West,218.822,-0.004342674575,"26 x WBA; wages in 2 qtrs ($11,445 in HQ for maximum & $14,170 in BP)",341.17,3.99,435.36,337.49,3.95,430.67,632.05,7.4,806.54,483.13,5.66,616.51
479,2009,IA,0.529,0.481,0.4874299201598,303.98,53.0,361.0,632.04,Midwest,204.064,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,250.7,43.71,297.73,,,,421.21,73.44,500.22,,,
480,2009,ID,0.505,0.46,0.50459239242563,275.62,65.0,362.0,599.18,West,218.822,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,690",220.17,51.92,289.17,,,,407.89,96.19,535.72,,,
481,2009,IL,0.403,0.353,0.41795072174759,284.67,51.0,385.0,805.45,Midwest,204.064,0.00047162612499999993,"$1,600; $440 outside HQ",234.78,42.06,317.53,227.57,40.77,307.78,394.45,70.67,533.47,318.08,56.98,430.18
482,2009,IN,0.532,0.47,0.37533120913539,321.07,50.0,390.0,682.85,Midwest,204.064,0.0048950616749999995,"1¼ x HQW totaling at least $1,650 in last 2 qtrs; not less than $2,750 in BP",264.8,41.24,321.65,248.58,38.71,301.94,444.89,69.28,540.4,366.02,57.0,444.61
483,2009,KS,0.536,0.487,0.45706860640501,340.61,105.0,423.0,699.63,Midwest,204.064,-0.0016313241599999998,30 x WBA; wages in 2 qtrs,280.92,86.6,348.87,264.24,81.46,328.16,471.96,145.49,586.13,377.39,116.34,468.67
484,2009,KY,0.542,0.515,0.32724565144168,317.92,39.0,415.0,617.65,South,207.845,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 in HQ; $750 outside HQ,255.75,31.37,333.84,,,,453.41,55.62,591.86,,,
485,2009,LA,0.436,0.339,0.38597966049175,231.66,10.0,284.0,683.47,South,207.845,-0.00855063785,"$1,200; 1½ x HQW",186.36,8.04,228.46,188.3,8.13,230.84,330.39,14.26,405.03,276.86,11.95,339.41
486,2009,MA,0.47,0.438,0.51355610254853,404.73,34.0,628.0,924.51,Northeast,229.343,-0.0008032193050000002,"30 x WBA; $3,500 minimum",316.59,26.6,491.24,311.06,26.13,482.66,553.75,46.52,859.23,449.95,37.8,698.17
487,2009,MD,0.476,0.41,0.36375268011866,309.32,25.0,380.0,753.92,South,207.845,0.0002520047499999999,1½ x HQW; $576.01 in HQ,248.83,20.11,305.69,233.68,18.89,287.08,441.14,35.65,541.94,345.64,27.94,424.62
488,2009,ME,0.52,0.488,0.36281489684671,283.83,60.0,344.0,582.1,Northeast,229.343,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,222.02,46.93,269.09,,,,388.33,82.09,470.66,,,
489,2009,MI,0.479,0.425,0.41270130455251,306.08,117.0,362.0,720.37,Midwest,204.064,0.0187765805,"1½ x HQW; at least $2,871 in HQ); or wages in 2 or more BP qtrs totaling at least $16,695 (20 x state AWW of $834.79)",252.44,96.49,298.56,238.73,91.26,282.35,424.12,162.12,501.6,356.41,136.24,421.53
490,2009,MN,0.486,0.454,0.4560041172406,359.84,38.0,351.0,792.82,Midwest,204.064,0.0087866513,"At least $1,000 in HQ; $250 outside HQ",296.77,31.34,289.48,271.91,28.71,265.23,498.61,52.65,486.36,397.11,41.94,387.35
491,2009,MO,0.413,0.354,0.35968467627193,258.39,35.0,320.0,729.06,Midwest,204.064,0.013694943675,"1½ x HQW; $1,500 in 1 qtr; or wages in 2 qtrs of BP = 1½ maximum taxable wage base",213.1,28.87,263.92,207.86,28.16,257.42,358.04,48.5,443.41,298.29,40.4,369.41
492,2009,MS,0.42,0.376,0.36817007642608,196.49,30.0,230.0,522.4,South,207.845,0.0338854075,40 x WBA; $780 in HQ; wages in 2 qtrs,158.07,24.13,185.02,143.79,21.95,168.31,280.23,42.79,328.02,230.04,35.12,269.27
493,2009,MT,0.481,0.465,0.5266423224406,268.55,120.0,407.0,577.87,West,218.822,,BPW = 1½ x HQW & total wages > 7% of AAW or BPW > 50% of AAW,214.52,95.86,325.12,,,,397.43,177.59,602.32,,,
494,2009,NC,0.527,0.513,0.40124810156571,300.47,42.0,494.0,585.58,South,207.845,0.005012630924999999,6 x AWW; wages in 2 qtrs of BP,241.71,33.79,397.4,247.86,34.65,407.5,428.52,59.9,704.53,321.65,44.96,528.82
495,2009,ND,0.488,0.461,0.44754798571943,312.46,43.0,406.0,677.93,Midwest,204.064,,1½ x HQW; wages in 2 qtrs,257.7,35.46,334.84,,,,432.96,59.58,562.57,,,
496,2009,NE,0.462,0.417,0.42662719747338,246.23,30.0,308.0,589.91,Midwest,204.064,,"$2,781; $800 in each of 2 qtrs; $800 in HQ",203.08,24.74,254.02,,,,341.19,41.57,426.78,,,
497,2009,NH,0.432,0.398,0.49364819348901,289.74,32.0,427.0,727.83,Northeast,229.343,,"$2,800; $1,400 in each of 2 qtrs",226.64,25.03,334.01,,,,396.42,43.78,584.22,,,
498,2009,NJ,0.515,0.446,0.4929035509371,386.96,85.0,584.0,868.43,Northeast,229.343,0.016050313275000002,"20 weeks employment at 20 x state hourly minimum wage or 1,000 x state hourly minimum wage",302.69,66.49,456.82,299.11,65.7,451.42,529.44,116.3,799.03,453.59,99.64,684.56
499,2009,NM,0.513,0.462,0.43804021420171,286.36,67.0,359.0,619.33,West,218.822,,"$1,628.04 in HQW and wages in at least 1 other qtr",228.75,53.52,286.78,,,,423.78,99.15,531.28,,,
500,2009,NV,0.498,0.426,0.44890931934992,321.11,16.0,393.0,753.38,West,218.822,,1½ x HQW; or wages in 3 of 4 qtrs of BP,256.51,12.78,313.94,,,,475.21,23.68,581.6,,,
501,2009,NY,0.428,0.362,0.42687719731482,313.31,64.0,405.0,865.56,Northeast,229.343,0.006290269049999999,"1½ x HQW; $1,600 in HQ",245.08,50.06,316.8,244.33,49.91,315.84,428.67,87.56,554.12,351.3,71.76,454.11
502,2009,OH,0.447,0.413,0.38145461432668,289.07,105.0,372.0,700.55,Midwest,204.064,0.006984697995,20 weeks employment with wages averaging 27.5% of state AWW; wages in 2 qtrs,238.41,86.6,306.8,227.18,82.52,292.36,400.55,145.49,515.46,330.18,119.93,424.9
503,2009,OK,0.519,0.475,0.35934124622985,304.37,16.0,409.0,640.32,South,207.845,0.014001099465,"$1,500 and 1½ x HQW",244.85,12.87,329.02,231.12,12.15,310.56,434.08,22.82,583.3,347.66,18.28,467.17
504,2009,OR,0.489,0.464,0.51320637562978,317.9,113.0,482.0,685.48,West,218.822,0.026092789249999998,6 x WBA since prior initial claim and total base year earnings > 1½ x HQW; or 500 hours of employment in BP,253.95,90.27,385.03,240.2,85.38,364.2,470.46,167.23,713.31,380.09,135.11,576.3
505,2009,PA,0.549,0.51,0.6445562015932,353.55,35.0,558.0,692.96,Northeast,229.343,0.007204682275,"$800 in HQ; $1,320 in BP; at least 20% of BPW outside HQ; 16 credit weeks in BP",276.56,27.38,436.49,273.21,27.05,431.2,483.73,47.89,763.45,398.26,39.43,628.56
506,2009,PR,0.361,0.334,0.29780950769595,115.28,7.0,133.0,344.9,Northeast,229.343,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,90.18,5.48,104.04,,,,157.73,9.58,181.97,,,
507,2009,RI,0.566,0.513,0.33753388119388,373.23,68.0,528.0,727.14,Northeast,229.343,,"1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",291.95,53.19,413.02,,,,510.65,93.04,722.41,,,
508,2009,SC,0.477,0.44,0.37999062929456,247.41,20.0,326.0,561.73,South,207.845,0.009582183184999999,1½ x HQW; $900 minimum; $540 in HQ,199.03,16.09,262.25,194.02,15.68,255.65,352.85,28.52,464.93,265.41,21.45,349.71
509,2009,SD,0.478,0.329,0.27624237602926,259.95,28.0,298.0,789.27,Midwest,204.064,,$728 in HQ; 20 x WBA outside HQ,214.39,23.09,245.77,,,,360.2,38.8,412.92,,,
510,2009,TN,0.406,0.35,0.32128242898866,230.28,30.0,275.0,658.61,South,207.845,0.003777016675,40 x WBA; $780.01 avg wages in highest 2 qtrs; BPW outside HQW > the lesser of 6 x WBA or $900,185.25,24.13,221.22,179.76,23.42,214.67,328.42,42.79,392.2,273.33,35.61,326.41
511,2009,TX,0.484,0.409,0.28828922975323,323.91,58.0,392.0,792.93,South,207.845,-0.0013430821,37 x WBA; wages in at least 2 qtrs,260.57,46.66,315.34,250.86,44.92,303.59,461.95,82.72,559.06,362.59,64.93,438.81
512,2009,UT,0.495,0.461,0.34834964461753,319.44,28.0,444.0,692.91,West,218.822,0.005282013125,"$3,000 and (1) 1½ x HQW or (2) $150 for 20 weeks",255.18,22.37,354.68,275.89,24.18,383.47,472.74,41.44,657.07,374.16,32.8,520.06
513,2009,VA,0.452,0.388,0.29182930835041,295.8,54.0,378.0,762.79,South,207.845,0.0006144427150000003,"$2,700 in highest 2 qtrs of BP",237.96,43.44,304.08,232.07,42.37,296.56,421.86,77.01,539.09,328.24,59.92,419.45
514,2009,VT,0.53,0.504,0.5831486557961,307.58,64.0,425.0,610.23,Northeast,229.343,,"$2,058 HQW + BPW > 40% HQW",240.6,50.06,332.45,,,,420.83,87.56,581.48,,,
515,2009,WA,0.527,0.467,0.48229963973966,405.2,129.0,541.0,868.12,West,218.822,0.018427466225,680 hours; wages in BP or alternate BP,323.68,103.05,432.16,306.04,97.43,408.6,599.65,190.91,800.62,460.31,146.54,614.58
516,2009,WI,0.484,0.449,0.56722976017394,287.61,54.0,363.0,640.37,Midwest,204.064,0.007870316425000001,35 x WBA and 4 x WBA outside HQ,237.2,44.54,299.38,220.87,41.47,278.77,398.52,74.82,502.99,320.26,60.13,404.21
517,2009,WV,0.443,0.418,0.40518539026574,272.74,24.0,424.0,652.77,South,207.845,,"$2,200 and wages in 2 qtrs",219.4,19.31,341.08,,,,388.97,34.23,604.7,,,
518,2009,WY,0.509,0.462,0.43883724528112,347.45,30.0,415.0,751.88,West,218.822,,1.4 x HQW; at least 8% of statewide AAW,277.55,23.96,331.51,,,,514.19,44.4,614.16,,,
519,2010,AK,0.33,0.303,0.47070573148165,235.3,56.0,370.0,775.81,West,221.203,0.006573059050000001,$2500; wages in 2 qtrs,185.94,44.25,292.38,177.06,42.14,278.42,344.47,81.98,541.67,269.06,64.04,423.09
520,2010,AL,0.408,0.372,0.23198592128899,213.27,45.0,265.0,572.78,South,211.338,0.02970627225,1½ x HQW; qualify for at least minimum WBA,168.73,35.6,209.65,165.84,34.99,206.06,299.13,63.12,371.69,241.74,51.01,300.38
521,2010,AR,0.513,0.496,0.41214593702724,288.45,79.0,441.0,582.13,South,211.338,0.007681707049999999,27 x WBA; wages in 2 qtrs,228.21,62.5,348.9,237.39,65.01,362.93,404.58,110.81,618.55,308.29,84.43,471.34
522,2010,AZ,0.405,0.343,0.24843872373575,216.4,60.0,240.0,630.66,West,221.203,,1½ x HQW; $1500 in 1 qtr or wages in 2 qtrs; wages in 1 qtr sufficient to qualify for maximum WBA and BPW ≥ taxable wage base,171.0,47.41,189.65,,,,316.8,87.84,351.35,,,
523,2010,CA,0.448,0.38,0.28578781206235,314.46,40.0,450.0,827.45,West,221.203,0.028709184,"$1300 in HQ,  or $900 in HQ with BPW = 1¼ x HQ",248.49,31.61,355.6,238.54,30.34,341.35,460.36,58.56,658.79,359.89,45.78,515.0
524,2010,CO,0.504,0.455,0.25731659647905,359.0,25.0,443.0,789.12,West,221.203,0.031184962500000003,"40 x WBA or $2500,  whichever is greater",283.69,19.76,350.07,260.9,18.17,321.95,525.56,36.6,648.54,420.07,29.25,518.36
525,2010,CT,0.442,0.405,0.36643226519592,325.44,15.0,537.0,802.64,Northeast,233.868,0.01491222095,40 x WBR,249.64,11.51,411.93,271.43,12.51,447.88,436.65,20.13,720.51,364.94,16.82,602.17
526,2010,DC,0.409,0.337,0.15549309907146,307.31,50.0,359.0,911.66,South,211.338,0.03346639175,1½ x HQW or within $70; not less than $1950 in 2 qtrs; $1300 in 1 qtr,243.13,39.56,284.02,238.27,38.77,278.35,431.03,70.13,503.53,344.88,56.11,402.89
527,2010,DE,0.42,0.366,0.34893967081457,258.04,20.0,330.0,704.73,South,211.338,,36 x WBA,204.15,15.82,261.08,,,,361.93,28.05,462.86,,,
528,2010,FL,0.41,0.355,0.22675241530174,235.69,32.0,275.0,663.48,South,211.338,0.02096578525,1½ x HQW; minimum $3400; wages in 2 qtrs,186.47,25.32,217.57,183.09,24.86,213.63,330.58,44.88,385.71,267.78,36.36,312.44
529,2010,GA,0.449,0.386,0.232795920796,275.53,44.0,330.0,713.61,South,211.338,0.02185298225,wages in 2 qtrs & 150% x HQW or HQW divided by 21 for WBA w total earnings at least 40 x WBA,217.99,34.81,261.08,223.04,35.62,267.14,386.46,61.71,462.86,309.01,49.35,370.1
530,2010,HI,0.565,0.502,0.3903637282854,425.03,5.0,559.0,846.38,West,221.203,0.03870673225,26 x WBA; wages in 2 qtrs ($11719 in HQ for maximum & $14534 in BP),335.87,3.95,441.74,337.33,3.97,443.66,622.23,7.32,818.36,482.9,5.68,635.11
531,2010,IA,0.533,0.482,0.39427405926187,305.24,56.0,374.0,633.06,Midwest,208.046,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,246.93,45.3,302.55,,,,414.86,76.11,508.31,,,
532,2010,ID,0.481,0.446,0.39565187929793,261.22,72.0,334.0,585.57,West,221.203,,1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1690,206.42,56.9,263.93,,,,382.42,105.41,488.97,,,
533,2010,IL,0.386,0.333,0.31744986677567,272.54,51.0,385.0,817.64,Midwest,208.046,0.028696087500000002,$1600; $440 outside HQ,220.47,41.26,311.45,217.77,40.75,307.63,370.42,69.32,523.26,304.38,56.96,429.98
534,2010,IN,0.525,0.472,0.24530776706427,312.86,50.0,390.0,663.09,Midwest,208.046,0.02224055225,1.5 x HQW totaling at least $2500 in last 2 qtrs; not less than $4200 in BP,253.09,40.45,315.49,241.04,38.52,300.47,425.22,67.96,530.06,354.93,56.72,442.44
535,2010,KS,0.527,0.473,0.35060432224135,336.29,109.0,436.0,711.21,Midwest,208.046,0.0311601195,30 x WBA; wages in 2 qtrs,272.04,88.18,352.7,261.31,84.7,338.79,457.06,148.14,592.58,373.21,120.97,483.87
536,2010,KY,0.494,0.462,0.23388634484955,300.56,39.0,415.0,650.97,South,211.338,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 in HQ; $750 outside HQ,237.79,30.85,328.33,,,,421.56,54.7,582.08,,,
537,2010,LA,0.416,0.28,0.35292313368808,213.14,10.0,247.0,762.42,South,211.338,0.036136211,$1200 total BPW; wages in 2 qtrs; 1½ x HQW,168.63,7.91,195.41,174.74,8.2,202.5,298.95,14.03,346.44,256.92,12.05,297.74
538,2010,MA,0.46,0.431,0.41300989037122,384.47,33.0,629.0,891.77,Northeast,233.868,0.03341244,30 x WBA; $3500 minimum,294.93,25.31,482.51,295.73,25.38,483.82,515.85,44.28,843.94,427.77,36.72,699.84
