,Unnamed: 0,Year,State,Replacement Ratio 1,Replacement Ratio 2,Recipiency Rate,Average WBA,Minimum WBA,Maximum WBA,Average Weekly Wage,Region,Annual Regional CPI-U,Annualized State Inflation Rate,MET,"Real Average WBA (regional, 2000 base)","Real Minimum WBA (regional, 2000 base)","Real Maximum WBA (regional, 2000 base)","Real Average WBA (state, 2000 base)","Real Minimum WBA (state, 2000 base)","Real Maximum WBA (state, 2000 base)","Real Average WBA (regional, 2023 base)","Real Minimum WBA (regional, 2023 base)","Real Maximum WBA (regional, 2023 base)","Real Average WBA (state, 2017 base)","Real Minimum WBA (state, 2017 base)","Real Maximum WBA (state, 2017 base)"
858,858,2016,ND,0.54,0.517,0.44405975241129,511.75,43.0,633.0,989.02,Midwest,226.115,,1½ x HQW; wages in 2 qtrs,380.9,32.01,471.15,,,,639.95,53.77,791.58,,,
861,861,2016,NJ,0.52,0.458,0.46890857878697,425.75,100.0,657.0,930.17,Northeast,254.85,0.01763839175,"20 weeks employment at 20 x State hourly minimum wage or 1,000 x State hourly minimum wage",299.7,70.39,462.49,285.71,67.11,440.89,524.21,123.13,808.94,433.26,101.76,668.59
862,862,2016,NM,0.502,0.43,0.20123342223624,327.18,79.0,423.0,760.28,West,247.705,,"$1,919.63 in HQW and wages in at least 1 other qtr",230.88,55.75,298.5,,,,427.73,103.28,553.0,,,
863,863,2016,NV,0.502,0.427,0.28672339051695,330.11,16.0,417.0,772.8,West,247.705,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,232.95,11.29,294.27,,,,431.57,20.92,545.16,,,
865,865,2016,OH,0.444,0.394,0.2182806808914,340.63,118.0,435.0,864.23,Midwest,226.115,0.0002834005,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,253.53,87.83,323.78,234.44,81.21,299.39,425.96,147.56,543.97,340.73,118.03,435.12
866,866,2016,OK,0.523,0.454,0.24851090969338,380.55,16.0,505.0,837.31,South,232.692,0.0085352432,"$1,500 and 1½ x HQW",273.44,11.5,362.87,255.14,10.73,338.58,484.78,20.38,643.31,383.8,16.14,509.31
867,867,2016,OR,0.487,0.446,0.30931621530353,373.57,128.0,549.0,837.35,West,247.705,0.01745491825,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",263.62,90.33,387.42,240.2,82.3,353.0,488.38,167.34,717.73,380.09,130.23,558.58
868,868,2016,PA,0.537,0.5,0.39621697734707,397.32,70.0,573.0,794.97,Northeast,254.85,0.0094977181,"$1,688 in HQ; $3,391 in BP; at least 49.5% of BPW outside HQ; 18 credit weeks in BP",279.69,49.28,403.36,275.15,48.48,396.81,489.2,86.19,705.51,401.09,70.66,578.44
869,869,2016,PR,0.346,0.306,0.17386257790391,118.9,7.0,133.0,388.12,Northeast,254.85,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,83.7,4.93,93.62,,,,146.4,8.62,163.76,,,
870,870,2016,RI,0.433,0.405,0.33123615377269,333.03,49.0,566.0,823.3,Northeast,254.85,,"1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",234.43,34.49,398.43,,,,410.05,60.33,696.89,,,
871,871,2016,SC,0.441,0.371,0.14687997604615,260.66,42.0,326.0,703.51,South,232.692,0.001646007375,"1½ x HQW; $4,455 minimum; $1,092 in HQ",187.3,30.18,234.25,190.86,30.75,238.71,332.05,53.5,415.29,261.09,42.07,326.54
872,872,2016,SD,0.479,0.454,0.1478177185892,318.36,28.0,366.0,701.64,Midwest,226.115,,$728 in HQ; 20 x WBA outside HQ,236.96,20.84,272.42,,,,398.11,35.01,457.69,,,
874,874,2016,TX,0.52,0.437,0.27960833692615,402.33,65.0,479.0,920.77,South,232.692,0.0103430733,37 x WBA; wages in at least 2 qtrs,289.09,46.71,344.18,281.23,45.43,334.82,512.52,82.8,610.19,406.49,65.67,483.95
875,875,2016,UT,0.499,0.454,0.2131738317757,396.27,28.0,509.0,872.71,West,247.705,0.0162299672,"$3,500 in BP and 1½ x HQW",279.64,19.76,359.19,296.94,20.98,381.41,518.06,36.61,665.43,402.7,28.45,517.26
877,877,2016,VT,0.506,0.478,0.43398921137462,335.28,74.0,446.0,700.95,Northeast,254.85,,"$2,386 HQW + BPW > 40% HQW",236.02,52.09,313.96,,,,412.82,91.11,549.14,,,
878,878,2016,WA,0.493,0.43,0.26392810439829,450.91,158.0,664.0,1049.62,West,247.705,-0.0001551283249999,680 hours; wages in BP or alternate BP,318.2,111.5,468.57,299.74,105.03,441.39,589.49,206.56,868.07,450.84,157.98,663.9
880,880,2016,WV,0.42,0.385,0.34413817608055,307.55,24.0,424.0,798.72,South,232.692,,"$2,200 and wages in 2 qtrs",220.99,17.25,304.66,,,,391.78,30.57,540.13,,,
881,881,2016,WY,0.527,0.484,0.33307172541038,410.78,35.0,491.0,848.77,West,247.705,,1.4 x HQW; at least 8% of statewide AAW,289.88,24.7,346.49,,,,537.03,45.76,641.9,,,
884,884,2017,AR,0.411,0.395,0.27972585962045,278.1,81.0,451.0,704.42,South,237.456,0.0401918212499999,"35 x WBA; wages 
in 2 qtrs",195.82,57.03,317.56,214.14,62.37,347.27,347.16,101.11,562.99,278.1,81.0,451.0
887,887,2017,CO,0.504,0.435,0.30276099373333,429.04,25.0,516.0,986.94,West,254.738,0.0219968155,"40 x WBA or 
$2,500, 
whichever is 
greater",294.41,17.15,354.08,266.47,15.53,320.49,545.41,31.78,655.96,429.04,25.0,516.0
888,888,2017,CT,0.437,0.394,0.4440500120535,376.85,15.0,616.0,956.46,Northeast,259.538,0.0235976449999999,40 x WBA,260.49,10.37,425.8,280.29,11.16,458.17,455.62,18.14,744.75,376.85,15.0,616.0
889,889,2017,DC,0.39,0.319,0.16808507846498,353.45,50.0,425.0,1106.95,South,237.456,0.0017405130575,"1½ x HQW or 
within $70; not 
less than $1,950 
in 2 qtrs; $1,300 
in 1 qtr",248.87,35.21,299.26,244.19,34.54,293.62,441.22,62.42,530.54,353.45,50.0,425.0
893,893,2017,HI,0.525,0.446,0.49566863905325,496.49,5.0,592.0,1112.5,West,254.738,0.0154575276,"26 x WBA; wages 
in 2 qtrs",340.69,3.43,406.23,346.83,3.49,413.54,631.16,6.36,752.58,496.49,5.0,592.0
894,894,2017,IA,0.531,0.482,0.39996515098601,380.12,66.0,447.0,788.94,Midwest,229.874,,"1¼ x HQW; 3.5% 
of the statewide 
AAW in HQ; ½ 
HQW in qtr not 
the HQ",278.3,48.32,327.27,,,,467.57,81.18,549.84,,,
895,895,2017,ID,0.494,0.445,0.28575983369065,317.92,72.0,410.0,715.03,West,254.738,,"1¼ x HQW; not 
less than the 
minimum 
qualifying wages 
in 1 qtr $1,872",218.16,49.41,281.34,,,,404.15,91.53,521.21,,,
896,896,2017,IL,0.392,0.34,0.33414342036517,332.88,51.0,449.0,980.14,Midwest,229.874,0.0082275484675,"$1,600; $440 
outside HQ",243.71,37.34,328.73,238.16,36.49,321.24,409.46,62.73,552.3,332.88,51.0,449.0
898,898,2017,KS,0.5,0.443,0.21241806793588,384.01,118.0,474.0,866.26,Midwest,229.874,0.007603087275,"30 x WBA; wages 
in 2 qtrs",281.15,86.39,347.03,268.88,82.62,331.89,472.36,145.15,583.05,384.01,118.0,474.0
899,899,2017,KY,0.474,0.42,0.20006298977308,331.1,39.0,415.0,789.21,South,237.456,,"1½ x HQW; 8 x 
WBA in last 2 
qtrs; $750 outside 
HQ",233.14,27.46,292.21,,,,413.32,48.68,518.05,,,
900,900,2017,LA,0.362,0.303,0.16581997219201,215.65,10.0,247.0,711.82,South,237.456,0.0147128556,"$1,200 total 
BPW; wages in 2 
qtrs; 1½ x HQW",151.85,7.04,173.92,146.67,6.8,167.99,269.2,12.48,308.34,215.65,10.0,247.0
901,901,2017,MA,0.461,0.415,0.47011814822044,486.66,37.0,742.0,1173.08,Northeast,259.538,0.0270499214999999,"30 x WBA; 
$3,900 minimum",336.39,25.58,512.89,336.44,25.58,512.96,588.38,44.73,897.09,486.66,37.0,742.0
903,903,2017,ME,0.505,0.464,0.27329570435891,331.81,71.0,410.0,714.6,Northeast,259.538,,"2 x AWW in 2 
different BP qtrs; 
total BPW = 6 x 
AWW",229.36,49.08,283.4,,,,401.16,85.84,495.7,,,
905,905,2017,MN,0.488,0.445,0.3968012286505,444.58,26.0,440.0,999.76,Midwest,229.874,0.01119059765,"5.3% of State 
AAW",325.49,19.04,322.14,304.41,17.8,301.28,546.86,31.98,541.23,444.58,26.0,440.0
908,908,2017,MT,0.479,0.457,0.35717026163671,352.16,151.0,510.0,770.98,West,254.738,,"BPW = 1½  x 
HQW and total 
wages > 7% of 
AAW or  BPW > 
50% of AAW",241.65,103.62,349.96,,,,447.68,191.96,648.33,,,
909,909,2017,NC,0.389,0.331,0.10348772170893,260.61,15.0,350.0,786.51,South,237.456,0.02937679125,"6 x AWW; wages 
in 2 qtrs of BP",183.5,10.56,246.45,200.82,11.56,269.71,325.33,18.72,436.91,260.61,15.0,350.0
910,910,2017,ND,0.521,0.496,0.40537823099227,476.24,43.0,630.0,959.29,Midwest,229.874,,"1½ x HQW; 
wages in 2 qtrs",348.67,31.48,461.25,,,,585.81,52.89,774.94,,,
913,913,2017,NJ,0.535,0.455,0.48459497516021,435.53,100.0,677.0,957.74,Northeast,259.538,0.0073525561313,"20 weeks 
employment at 20 
x State hourly 
minimum wage or 
1,000 x State 
hourly minimum 
wage",301.05,69.12,467.96,287.2,65.94,446.44,526.56,120.9,818.5,435.53,100.0,677.0
914,914,2017,NM,0.498,0.428,0.18725893887191,313.33,79.0,425.0,731.89,West,254.738,,"$1,919.63 in 
HQW and wages 
in at least 1 other 
qtr",215.01,54.21,291.63,,,,398.32,100.43,540.28,,,
915,915,2017,NV,0.505,0.425,0.30357205922623,342.12,16.0,426.0,805.8,West,254.738,,"1½ x HQW in BP 
and $400 in HQ; 
or wages in 3 of 4 
qtrs in BP and 
$400 in HQ",234.76,10.98,292.32,,,,434.92,20.34,541.55,,,
917,917,2017,OH,0.44,0.396,0.20521962529938,347.42,118.0,435.0,877.04,Midwest,229.874,0.012906272925,"20 weeks 
employment with 
wages averaging 
27.5% of State 
AWW; wages in 2 
qtrs",254.36,86.39,318.48,239.04,81.19,299.3,427.35,145.15,535.08,347.42,118.0,435.0
918,918,2017,OK,0.53,0.482,0.20245301551139,367.66,16.0,510.0,762.26,South,237.456,0.019683689475,"$1,500 and 1½  x 
HQW",258.88,11.27,359.11,244.41,10.64,339.04,458.96,19.97,636.65,367.66,16.0,510.0
919,919,2017,OR,0.482,0.434,0.33683682765155,389.71,138.0,590.0,897.23,West,254.738,0.03322564075,"BPW > $1,000 
and BPW > 1½ x 
HQW; or 500 
hours of 
employment in 
BP",267.42,94.69,404.86,246.28,87.21,372.85,495.42,175.43,750.03,389.71,138.0,590.0
920,920,2017,PA,0.534,0.478,0.38105627694162,396.51,68.0,561.0,830.13,Northeast,259.538,0.013359517,"$1,688 in HQ; 
$2,718 in BP; at 
least 37% of 
BPW outside HQ; 
18 credit weeks in 
BP",274.08,47.0,387.78,272.01,46.65,384.85,479.39,82.21,678.26,396.51,68.0,561.0
921,921,2017,PR,0.337,0.309,0.22734739491646,115.59,7.0,133.0,373.79,Northeast,259.538,,"40 x WBA; $280 
minimum; $77 in 
1 qtr; wages in 2 
qtrs",79.9,4.84,91.93,,,,139.75,8.46,160.8,,,
922,922,2017,RI,0.459,0.409,0.35670155978265,348.45,49.0,566.0,851.7,Northeast,259.538,,"1½ x HQW; 200 x 
minimum hourly 
wage in 1 qtr and 
400 x minimum 
hourly wage in 
BP; or 1,200 x 
minimum hourly 
wage in BP",240.86,33.87,391.24,,,,421.28,59.24,684.3,,,
923,923,2017,SC,0.436,0.362,0.16875385392238,265.16,42.0,326.0,733.4,South,237.456,0.0204632267499999,"1½ x HQW; 
$4,455 minimum; 
$1,092 in HQ",186.71,29.57,229.55,193.84,30.7,238.32,331.01,52.43,406.95,265.16,42.0,326.0
924,924,2017,SD,0.467,0.428,0.14303391597692,331.08,28.0,380.0,773.53,Midwest,229.874,,"$728 in HQ; 20 x 
WBA outside HQ",242.4,20.5,278.21,,,,407.25,34.44,467.42,,,
926,926,2017,TX,0.507,0.44,0.25017094545843,402.4,66.0,493.0,914.98,South,237.456,0.01716565675,"37 x WBA; wages 
in at least 2 qtrs",283.34,46.47,347.14,278.4,45.66,341.08,502.33,82.39,615.42,402.4,66.0,493.0
927,927,2017,UT,0.498,0.451,0.19491146568006,395.08,29.0,524.0,876.17,West,254.738,-0.027827847225,"$3,600 in BP and 
1½  x HQW",271.1,19.9,359.57,291.32,21.38,386.38,502.24,36.87,666.13,395.08,29.0,524.0
929,929,2017,VT,0.503,0.469,0.3966064424569,351.27,77.0,458.0,748.5,Northeast,259.538,,"$2,501 HQW; 1.4 
x BP HQW",242.81,53.22,316.58,,,,424.69,93.09,553.73,,,
930,930,2017,WA,0.493,0.444,0.28042637008048,465.72,162.0,681.0,1048.32,West,254.738,0.0277161674999999,"680 hours; wages 
in BP or alternate 
BP",319.57,111.16,467.3,309.63,107.71,452.76,592.04,205.94,865.72,465.72,162.0,681.0
932,932,2017,WV,0.414,0.383,0.28095270440102,286.17,24.0,424.0,747.47,South,237.456,,"$2,200 and 
wages in 2 qtrs",201.5,16.9,298.55,,,,357.23,29.96,529.29,,,
933,933,2017,WY,0.528,0.489,0.25405979524511,386.7,33.0,489.0,791.21,West,254.738,,"1.4 x HQW; at 
least 8% of 
statewide AAW",265.35,22.64,335.55,,,,491.59,41.95,621.64,,,
936,936,2018,AR,0.408,0.39,0.24585030112743,272.36,81.0,451.0,698.9,South,242.737,,35 x WBA; wages in 2 qtrs,187.6,55.79,310.65,,,,332.6,98.91,550.75,,,
939,939,2018,CO,0.49,0.424,0.21530378031238,437.8,25.0,520.0,1032.59,West,263.263,,"40 x WBA or $2,500, whichever is greater",290.69,16.6,345.27,,,,538.53,30.75,639.64,,,
940,940,2018,CT,0.444,0.416,0.46702440586575,383.47,15.0,613.0,921.44,Northeast,265.139,,40 x WBA,259.47,10.15,414.77,,,,453.83,17.75,725.47,,,
941,941,2018,DC,0.398,0.325,0.19422431657665,360.63,50.0,432.0,1111.17,South,242.737,,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",248.41,34.44,297.57,,,,440.39,61.06,527.54,,,
945,945,2018,HI,0.557,0.461,0.42230303741438,514.48,5.0,619.0,1115.82,West,263.263,,26 x WBA; wages in 2 qtrs,341.6,3.32,411.0,,,,632.85,6.15,761.42,,,
946,946,2018,IA,0.533,0.495,0.44162566798168,381.41,68.0,455.0,769.76,Midwest,234.29,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,273.98,48.85,326.84,,,,460.32,82.07,549.13,,,
947,947,2018,ID,0.484,0.444,0.26034227592309,322.09,72.0,405.0,725.42,West,263.263,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,872",213.86,47.81,268.91,,,,396.2,88.57,498.18,,,
948,948,2018,IL,0.385,0.334,0.34279577697015,335.93,51.0,458.0,1005.29,Midwest,234.29,,"$1,600; $440 outside HQ",241.31,36.64,329.0,,,,405.43,61.55,552.75,,,
950,950,2018,KS,0.516,0.451,0.19701267519553,380.0,118.0,474.0,842.64,Midwest,234.29,,30 x WBA; wages in 2 qtrs,272.97,84.76,340.49,,,,458.61,142.41,572.06,,,
951,951,2018,KY,0.489,0.448,0.21436455958657,358.17,39.0,448.0,800.23,South,242.737,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 outside HQ,246.71,26.86,308.59,,,,437.38,47.63,547.08,,,
952,952,2018,LA,0.364,0.309,0.13174621212789,212.76,10.0,247.0,688.8,South,242.737,,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",146.55,6.89,170.14,,,,259.82,12.21,301.63,,,
953,953,2018,MA,0.464,0.423,0.47243481351285,502.06,42.0,769.0,1188.12,Northeast,265.139,,"30 x WBA; $4,700 minimum",339.71,28.42,520.33,,,,594.18,49.71,910.09,,,
955,955,2018,ME,0.504,0.45,0.25182604020541,341.45,73.0,418.0,759.03,Northeast,265.139,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,231.03,49.39,282.83,,,,404.1,86.39,494.69,,,
957,957,2018,MN,0.48,0.44,0.44748132476837,451.98,26.0,447.0,1026.4,Midwest,234.29,,5.3% of State AAW,324.68,18.68,321.1,,,,545.49,31.38,539.48,,,
960,960,2018,MT,0.48,0.465,0.35255697189573,356.09,153.0,518.0,765.47,West,263.263,,BPW > 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,236.43,101.59,343.94,,,,438.02,188.2,637.18,,,
961,961,2018,NC,0.379,0.329,0.10367969658403,260.08,15.0,350.0,791.44,South,242.737,,6 x AWW; wages in 2 qtrs of BP,179.15,10.33,241.08,,,,317.6,18.32,427.41,,,
962,962,2018,ND,0.506,0.489,0.38549234510929,464.03,43.0,606.0,948.92,Midwest,234.29,,1½ x HQW; wages in 2 qtrs,333.33,30.89,435.31,,,,560.03,51.9,731.37,,,
965,965,2018,NJ,0.523,0.456,0.51480775063842,447.92,100.0,681.0,981.82,Northeast,265.139,,20 weeks employment at 20 x State hourly minimum wage or 1000 x State hourly minimum wage,303.07,67.66,460.78,,,,530.1,118.35,805.95,,,
966,966,2018,NM,0.498,0.434,0.19408855293152,330.12,81.0,433.0,760.01,West,263.263,,"$1,919.63 in HQW and wages in at least 1 other qtr",219.19,53.78,287.5,,,,406.07,99.64,532.62,,,
967,967,2018,NV,0.501,0.414,0.29913678371571,350.08,16.0,439.0,845.34,West,263.263,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,232.44,10.62,291.48,,,,430.63,19.68,540.0,,,
969,969,2018,OH,0.434,0.389,0.2014977996128,357.97,128.0,443.0,919.39,Midwest,234.29,,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,257.14,91.95,318.22,,,,432.03,154.48,534.65,,,
970,970,2018,OK,0.53,0.458,0.20815534731497,367.98,16.0,506.0,804.19,South,242.737,,"$1,500 and 1½ x HQW or any taxable wages if total wages equal or exceed taxable wage base for year claim was effective",253.47,11.02,348.54,,,,449.36,19.54,617.91,,,
971,971,2018,OR,0.49,0.455,0.32306564617057,401.45,141.0,604.0,882.97,West,263.263,,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",266.55,93.62,401.04,,,,493.81,173.44,742.97,,,
972,972,2018,PA,0.533,0.492,0.39147349486827,394.63,68.0,561.0,801.47,Northeast,265.139,,"$1,688 in HQ; $2,718 in BP; at least 37% of BPW outside HQ; 18 credit weeks in BP",267.02,46.01,379.59,,,,467.04,80.48,663.93,,,
973,973,2018,PR,0.336,0.295,0.19356529740327,120.55,7.0,133.0,408.04,Northeast,265.139,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,81.57,4.74,89.99,,,,142.67,8.28,157.4,,,
974,974,2018,RI,0.445,0.412,0.37800091107993,349.73,51.0,566.0,847.95,Northeast,265.139,,"1½ x HQW; 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",236.64,34.51,382.97,,,,413.9,60.36,669.85,,,
975,975,2018,SC,0.427,0.355,0.20916412011156,263.99,42.0,326.0,743.74,South,242.737,,"1½ x HQW; $4,455 minimum; $1,092 in HQ",181.84,28.93,224.55,,,,322.38,51.29,398.1,,,
976,976,2018,SD,0.478,0.449,0.14010903083259,340.17,28.0,390.0,758.2,Midwest,234.29,,$728 in HQ; 20 x WBA outside HQ,244.36,20.11,280.15,,,,410.54,33.79,470.68,,,
978,978,2018,TX,0.488,0.391,0.22360733898248,409.62,67.0,494.0,1046.66,South,242.737,,37 x WBA; wages in at least 2 qtrs,282.15,46.15,340.27,,,,500.21,81.82,603.26,,,
979,979,2018,UT,0.495,0.448,0.18571505678393,419.99,30.0,543.0,937.09,West,263.263,,"$3,700 in BP and 1½ x HQW",278.86,19.92,360.54,,,,516.62,36.9,667.93,,,
981,981,2018,VT,0.501,0.466,0.42986258032192,363.98,77.0,466.0,781.11,Northeast,265.139,,"$2,501 HQW; 1.4 x BP HQW",246.28,52.1,315.31,,,,430.76,91.13,551.5,,,
982,982,2018,WA,0.505,0.456,0.26504306254671,482.31,169.0,713.0,1058.22,West,263.263,,680 hours; wages in BP or alternate BP,320.24,112.21,473.41,,,,593.28,207.88,877.05,,,
984,984,2018,WV,0.412,0.381,0.24252582853206,293.63,24.0,424.0,770.46,South,242.737,,"$2,200 and wages in 2 qtrs",202.26,16.53,292.06,,,,358.57,29.31,517.77,,,
985,985,2018,WY,0.512,0.479,0.20030714171972,379.13,35.0,475.0,790.92,West,263.263,,1.4 x HQW; at least 8% of statewide AAW,251.73,23.24,315.39,,,,466.36,43.05,584.29,,,
988,988,2019,AR,0.397,0.377,0.24474020690457,270.74,81.0,451.0,717.34,South,246.265,,35 x WBA; wages in 2 qtrs,183.82,54.99,306.2,,,,325.88,97.5,542.86,,,
991,991,2019,CO,0.484,0.421,0.22393914955073,453.89,25.0,542.0,1077.55,West,270.35,,"40 x WBA or $2,500, whichever is greater",293.47,16.16,350.44,,,,543.68,29.95,649.23,,,
992,992,2019,CT,0.447,0.418,0.46436505186785,394.87,15.0,631.0,945.01,Northeast,269.392,,40 x WBA,262.96,9.99,420.21,,,,459.94,17.47,734.98,,,
993,993,2019,DC,0.386,0.322,0.24876381619319,358.73,50.0,438.0,1114.7,South,246.265,,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",243.56,33.95,297.38,,,,431.79,60.18,527.21,,,
997,997,2019,HI,0.544,0.466,0.39017855819263,535.5,5.0,630.0,1149.85,West,270.35,,26 x WBA; wages in 2 qtrs,346.24,3.23,407.34,,,,641.44,5.99,754.63,,,
998,998,2019,IA,0.525,0.482,0.41755675526976,395.06,70.0,467.0,819.09,Midwest,237.776,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,279.63,49.55,330.55,,,,469.8,83.24,555.35,,,
999,999,2019,ID,0.493,0.463,0.24392935320849,340.65,72.0,414.0,736.51,West,270.35,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,872",220.25,46.55,267.68,,,,408.04,86.24,495.9,,,
1000,1000,2019,IL,0.382,0.326,0.36377092421075,351.06,51.0,471.0,1076.04,Midwest,237.776,,"$1,600; $440 outside HQ",248.48,36.1,333.38,,,,417.48,60.65,560.11,,,
1002,1002,2019,KS,0.506,0.44,0.18555925915634,390.08,118.0,474.0,886.45,Midwest,237.776,,30 x WBA; wages in 2 qtrs,276.1,83.52,335.5,,,,463.88,140.32,563.67,,,
1003,1003,2019,KY,0.495,0.449,0.20489977879747,375.29,39.0,502.0,835.71,South,246.265,,"1½ x HQW; 8 x WBA in last 2 qtrs; $1,500 outside HQ",254.8,26.48,340.83,,,,451.73,46.94,604.24,,,
1004,1004,2019,LA,0.339,0.288,0.12449892908341,215.99,10.0,247.0,748.8,South,246.265,,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",146.64,6.79,167.7,,,,259.98,12.04,297.31,,,
1005,1005,2019,MA,0.485,0.435,0.4925691636301,523.4,45.0,795.0,1202.91,Northeast,269.392,,"30 x WBA; $4,700 minimum",348.56,29.97,529.43,,,,609.65,52.42,926.01,,,
1007,1007,2019,ME,0.517,0.478,0.26787988372413,351.75,75.0,431.0,735.97,Northeast,269.392,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,234.25,49.95,287.02,,,,409.72,87.36,502.03,,,
1009,1009,2019,MN,0.502,0.465,0.39127151014375,467.63,28.0,462.0,1005.38,Midwest,237.776,,5.3% of State AAW,330.99,19.82,327.01,,,,556.1,33.3,549.4,,,
1012,1012,2019,MT,0.49,0.463,0.35112460058091,380.36,150.0,527.0,820.87,West,270.35,,BPW > 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,245.93,96.99,340.74,,,,455.61,179.67,631.26,,,
1013,1013,2019,NC,0.38,0.319,0.094795305200953,275.91,15.0,350.0,863.71,South,246.265,,6 x AWW; wages in 2 qtrs of BP,187.33,10.18,237.63,,,,332.1,18.06,421.28,,,
1014,1014,2019,ND,0.501,0.479,0.37776739120181,465.33,43.0,595.0,970.92,Midwest,237.776,,1½ x HQW; wages in 2 qtrs,329.36,30.44,421.15,,,,553.36,51.14,707.57,,,
1017,1017,2019,NJ,0.511,0.429,0.56268291715061,458.15,103.0,696.0,1068.06,Northeast,269.392,,"20 weeks employment at 20 x State hourly minimum wage or 1,000 x State hourly minimum wage",305.1,68.59,463.5,,,,533.65,119.97,810.7,,,
1018,1018,2019,NM,0.533,0.468,0.18273250632562,341.65,82.0,442.0,729.85,West,270.35,,"$1,992.53 in HQW and wages in at least 1 other qtr",220.9,53.02,285.78,,,,409.24,98.22,529.44,,,
1019,1019,2019,NV,0.492,0.425,0.28335997951012,373.41,16.0,450.0,879.03,West,270.35,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,241.44,10.35,290.96,,,,447.28,19.17,539.02,,,
1021,1021,2019,OH,0.422,0.384,0.20425377194039,362.69,130.0,443.0,943.72,Midwest,237.776,,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,256.72,92.02,313.56,,,,431.31,154.59,526.81,,,
1022,1022,2019,OK,0.522,0.453,0.23744928875624,387.14,16.0,520.0,855.1,South,246.265,,"$1,500 and 1½ x HQW or any taxable wages if total wages equal or exceed taxable wage base for year claim was effective",262.85,10.86,353.05,,,,465.99,19.26,625.91,,,
1023,1023,2019,OR,0.49,0.447,0.34693713726486,423.09,146.0,624.0,947.32,West,270.35,,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",273.56,94.4,403.46,,,,506.79,174.88,747.45,,,
1024,1024,2019,PA,0.509,0.459,0.38143055854626,408.43,68.0,561.0,890.77,Northeast,269.392,,"$1,688 in HQ; $2,718 in BP; at least 37% of BPW outside HQ; 18 credit weeks in BP",271.99,45.28,373.59,,,,475.74,79.21,653.45,,,
1025,1025,2019,PR,0.391,0.345,0.17131125435427,144.84,7.0,133.0,419.73,Northeast,269.392,,40 x WBA; $280 minimum; wages in 2 qtrs,96.46,4.66,88.57,,,,168.71,8.15,154.92,,,
1026,1026,2019,RI,0.429,0.398,0.41152638316408,362.06,53.0,576.0,910.01,Northeast,269.392,,"1½ x HQW; 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",241.11,35.3,383.58,,,,421.73,61.73,670.92,,,
1027,1027,2019,SC,0.406,0.336,0.22714908096186,273.74,42.0,326.0,815.68,South,246.265,,"1½ x HQW; $4,455 minimum; $1,092 in HQ",185.85,28.52,221.34,,,,329.49,50.55,392.4,,,
1028,1028,2019,SD,0.479,0.448,0.13588614902734,353.41,28.0,402.0,788.75,Midwest,237.776,,$728 in HQ; 20 x WBA outside HQ,250.15,19.82,284.54,,,,420.27,33.3,478.05,,,
1030,1030,2019,TX,0.496,0.425,0.24145671543935,418.84,67.0,494.0,985.58,South,246.265,,37 x WBA; wages in at least 2 qtrs,284.37,45.49,335.4,,,,504.15,80.65,594.61,,,
1031,1031,2019,UT,0.5,0.456,0.2003490060687,439.76,31.0,560.0,964.94,West,270.35,,"$3,800 in BP and 1½ x HQW",284.34,20.04,362.08,,,,526.76,37.13,670.79,,,
